18.1074	11259	9512.58
18.4232	11236	9512.58
19.4587	11236	9525.77
21.5372	11221	9525.77
21.5429	11221	9526.35
22.7515	11221	9526.92
33.153	11221	9581.37
34.4747	11014	9581.37
117.446	11014	9583.99
142.111	11014	9587.93
184.824	10971	9587.93
350.059	10778	9587.93
523.931	10778	9590.95
810.724	10778	9595.05
1016.6	10609	9595.05
2873.61	10464	9595.05
3524.62	10464	9640.47
